Year,Collocate,MI Score,Context,File,Directory
1906,that,4.94,due to the fact that filtration *,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,due to the fact that under pressure,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,on Flow. The fact that the water,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,is also the fact that the conductivity,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,due to the fact that in elder,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,a Stem. The fact that the water,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,"information, confirms the fact that there is",rstb_1906_0005.txt,txt_rstb
1906,that,4.94,stress on the fact that it has,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,shown by the fact that the sound,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,active. (3) The fact that when water,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,water. (4) The fact that the flow,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,it. (6) The fact that Srraspurcer* has,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,"objection, the mere fact that the trunk",rstb_1906_0003.txt,txt_rstb
1906,that,4.94,no disputing the fact that the leaves,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,to flow. The fact that even then,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,applies to the fact that flow is,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,"microsporangia, From the fact that the microsporangia",rstb_1906_0010.txt,txt_rstb
1906,that,4.94,face of the fact that the less,rstb_1906_0009.txt,txt_rstb
1906,that,4.94,out by the fact that the microsporangia,rstb_1906_0010.txt,txt_rstb
1906,that,4.94,young or the fact that the pair,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,refers to the fact that a female,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,refers to the fact that whereas the,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,found in the fact that epithelial cells,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,view of the fact that they were,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,of operating. The fact that in some,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,other hand the fact that with the,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,disproved by the fact stated above that,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,Some Theoretical Considerations.—The fact that ovulation does,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,"Jory’s theory, the fact that they do",rstb_1906_0003.txt,txt_rstb
1906,that,4.94,lies in the fact that the modulus,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,is untenable. The fact that in a,rstb_1906_0005.txt,txt_rstb
1906,that,4.94,and (iii) the fact that a layer,rstb_1906_0006.txt,txt_rstb
1906,that,4.94,due to the fact that the plants,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,and to the fact that they were,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,"INTUMESCENCES, ETC. 237 fact that the leaves",rstb_1906_0007.txt,txt_rstb
1906,that,4.94,due to the fact that they were,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,cells. But the fact that the normal,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,probable that the fact that the outgrowths,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,shown by the fact that they sometimes,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,connection with the fact that all the,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,question by the fact that intumescences will,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,commonly supposed. The fact that the mature,rstb_1906_0008.txt,txt_rstb
1906,that,4.94,due to the fact that after the,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,due to the fact that pollination had,rstb_1906_0008.txt,txt_rstb
1906,that,4.94,chromatin threads. The fact that the nucleolar,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,there is the fact that the cell,rstb_1906_0008.txt,txt_rstb
1906,that,4.94,shown by the fact that nucleoli with,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,the nucleolus. The fact that this appearance,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,indicated by the fact that some of,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,latter process. The fact that this position,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,activity and the fact that the products,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,of Welwitschia. The fact that the nuclei,rstb_1906_0008.txt,txt_rstb
1906,that,4.94,"view of the fact now established, that",rstb_1906_0008.txt,txt_rstb
1906,that,4.94,them. (2) The fact that this action,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,together with the fact that it is,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,explained by the fact that the vessels,rstb_1906_0003.txt,txt_rstb
1906,that,4.94,under water. The fact that the leaves,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,same result. The fact that in the,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,lies in the fact that Hicker recognises,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,together with the fact that they are,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,extracellular origin. The fact that the spherules,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,space; but the fact that there is,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,"forces, though the fact that the yolk",rstb_1906_0011.txt,txt_rstb
1906,that,4.94,and by the fact that its subsequent,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,Molgula by the fact that in the,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,indicated by the fact that in the,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,harmony with the fact that the number,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,formation with the fact that this activity,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,this period. The fact that the nuclear,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,attention to the fact that the ridges,rstb_1906_0006.txt,txt_rstb
1906,that,4.94,"certainty, but the fact that the lining",rstb_1906_0006.txt,txt_rstb
1906,that,4.94,also from the fact that many nuclei,rstb_1906_0006.txt,txt_rstb
1906,that,4.94,placenta is the fact that in the,rstb_1906_0006.txt,txt_rstb
1906,that,4.94,and by the fact that the protoplasm,rstb_1906_0006.txt,txt_rstb
1906,that,4.94,fibres ; the fact that these elements,rstb_1906_0009.txt,txt_rstb
1906,that,4.94,raceard”) added. The fact that no break,rstb_1906_0009.txt,txt_rstb
1906,that,4.94,stress on the fact that in this,rstb_1906_0009.txt,txt_rstb
1906,that,4.94,shown by the fact that intumescences will,rstb_1906_0007.txt,txt_rstb
1906,that,4.94,supported by the fact that we already,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,acidophile regions. The fact that the occasional,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,"Walchia, mentions the fact that in many",rstb_1906_0009.txt,txt_rstb
1906,that,4.94,the cell. The fact that the ground,rstb_1906_0011.txt,txt_rstb
1906,that,4.94,distinction is the fact that in one,rstb_1906_0009.txt,txt_rstb
1906,that,4.94,owing to the fact that some of,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,apart from the fact that the rotation,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,also illustrates the fact that Wotr’s numbers,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,"have the remarkable fact that WoLrer, making",rsta_1906_0016.txt,txt_rsta
1906,that,4.94,due to the fact that both observers,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,2) applies. The fact that the maxima,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,for by the fact that the first,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,"present, but the fact that the three",rsta_1906_0016.txt,txt_rsta
1906,that,4.94,due to the fact that the hardened,rsta_1906_0024.txt,txt_rsta
1906,that,4.94,arises from the fact that in the,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,shown by the fact that the oscillation,rsta_1906_0024.txt,txt_rsta
1906,that,4.94,attention to the fact that our results,rsta_1906_0024.txt,txt_rsta
1906,that,4.94,to doubt. The fact that the largest,rsta_1906_0020.txt,txt_rsta
1906,that,4.94,diminution to the fact that the efflux,rsta_1906_0020.txt,txt_rsta
1906,that,4.94,allowance for the fact that it is,rsta_1906_0020.txt,txt_rsta
1906,that,4.94,Kew data. The fact that the 8-,rsta_1906_0020.txt,txt_rsta
1906,that,4.94,: first the fact that the direction,rsta_1906_0020.txt,txt_rsta
1906,that,4.94,large; second the fact that when the,rsta_1906_0020.txt,txt_rsta
1906,that,4.94,"and effect, the fact that it is",rsta_1906_0020.txt,txt_rsta
1906,that,4.94,point F. The fact that the presence,rsta_1906_0009.txt,txt_rsta
1906,that,4.94,notwith- standing the fact that the reaction,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,owing to the fact that sunspots as,rsta_1906_0016.txt,txt_rsta
1906,that,4.94,"method, notwithstanding the fact that it is",rsta_1906_0004.txt,txt_rsta
1906,that,4.94,owing to the fact that the error,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,has emphasised the fact that the asymptotic,rsta_1906_0019.txt,txt_rsta
1906,that,4.94,the Surface. The fact that the rate,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,its surface. The fact that whenever one,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,account for the fact that in several,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,together with the fact that the material,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,frustrated by the fact that at even,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,is a significant fact that during the,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,"oxides examined, the fact that the gases",rsta_1906_0015.txt,txt_rsta
1906,that,4.94,explained by the fact that the velocity,rsta_1906_0013.txt,txt_rsta
1906,that,4.94,called to the fact that at the,rsta_1906_0010.txt,txt_rsta
1906,that,4.94,"(B+/7"")™, and the fact that the effective",rsta_1906_0017.txt,txt_rsta
1906,that,4.94,arose from the fact that a great,rsta_1906_0010.txt,txt_rsta
1906,that,4.94,colour vision. The fact that in these,rsta_1906_0010.txt,txt_rsta
1906,that,4.94,"that this in fact holds, and that",rsta_1906_0017.txt,txt_rsta
1906,that,4.94,partly to the fact that the function,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,out the important fact that the equivalent,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,due to the fact that DINKHAUSER has,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,the remark- able fact that the equivalent,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,in the known fact that the viscosity,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,"hypothesis, viz., the fact that the Hittorf",rsta_1906_0017.txt,txt_rsta
1906,that,4.94,for by the fact that the white,rsta_1906_0010.txt,txt_rsta
1906,that,4.94,light the significant fact that where an,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,he urged the fact that when an,rsta_1906_0015.txt,txt_rsta
1906,that,4.94,agrees with the fact that “the films,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,partly to the fact that the viscosity,rsta_1906_0017.txt,txt_rsta
1906,that,4.94,Cf. also the fact that the silver,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,struck by the fact that all these,rsta_1906_0021.txt,txt_rsta
1906,that,4.94,due to the fact that all these,rsta_1906_0021.txt,txt_rsta
1906,that,4.94,and from the fact that on repetition,rsta_1906_0021.txt,txt_rsta
1906,that,4.94,due to the fact that the E.M.F.,rsta_1906_0021.txt,txt_rsta
1906,that,4.94,into account the fact that under experimental,rsta_1906_0011.txt,txt_rsta
1906,that,4.94,explained by the fact that the total,rsta_1906_0011.txt,txt_rsta
1906,that,4.94,"therefore, of the fact that the true",rsta_1906_0008.txt,txt_rsta
1906,that,4.94,The only certain fact that has been,rsta_1906_0008.txt,txt_rsta
1906,that,4.94,of depth. The fact that the plumb-line,rsta_1906_0008.txt,txt_rsta
1906,that,4.94,erroneous from the fact that one term,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,H577il * The fact that capital 6,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,due to the fact that H is,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,follows from the fact that if we,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,corresponds with the fact that we are,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,into account the fact that the explosives,rsta_1906_0006.txt,txt_rsta
1906,that,4.94,"applies to the fact that when light,",rsta_1906_0007.txt,txt_rsta
1906,that,4.94,Except for the fact that the maximum,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,due to the fact that the number,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,molecules * The fact that Ry increases,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,shown by the fact that while mercury,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,expected from the fact that the measurements,rsta_1906_0004.txt,txt_rsta
1906,that,4.94,"longer constant. The fact that the curves,",rsta_1906_0004.txt,txt_rsta
1906,that,4.94,"out,* by the fact that the curves",rsta_1906_0007.txt,txt_rsta
1906,that,4.94,conclusions to the fact that my result,rsta_1906_0018.txt,txt_rsta
1906,that,4.94,"place, from the fact that bromine is",rsta_1906_0004.txt,txt_rsta
1906,that,4.94,depended on the fact that the density,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,familiar with the fact that particles of,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,arise from the fact that dots are,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,(ii) in the fact that the question,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,Owing to the fact that the instants,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,importance from the fact that (assuming the,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,reminiscent of the fact that the cogredient,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,arises from the fact that there is,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,possible by the fact that one of,rsta_1906_0005.txt,txt_rsta
1906,that,4.94,our chlorine. The fact that the chlorine,rsta_1906_0005.txt,txt_rsta
1906,that,4.94,and in the fact that it &,rsta_1906_0005.txt,txt_rsta
1906,that,4.94,Owing to the fact that “ intersection”,rsta_1906_0014.txt,txt_rsta
1906,that,4.94,expected from the fact that for values,rsta_1906_0003.txt,txt_rsta
1906,that,4.94,due to the fact that all these,rsta_1906_0025.txt,txt_rsta
1906,that,4.94,"Then, again, the fact that a wind",rsta_1906_0003.txt,txt_rsta
1906,that,4.94,increased by the fact that Cargzy Lxa’s,rsta_1906_0007.txt,txt_rsta
1906,that,4.94,is a strange fact that the yearly,rsta_1906_0003.txt,txt_rsta
1906,that,4.94,explained by the fact that the low,rsta_1906_0003.txt,txt_rsta
1906,that,4.94,radio-activity. One strange fact is that the,rsta_1906_0003.txt,txt_rsta
1906,that,4.94,seen from the fact that observations taken,rsta_1906_0003.txt,txt_rsta
1906,that,4.94,and November.” The fact that the potential,rsta_1906_0003.txt,txt_rsta
1906,that,4.94,called to the fact that the very,rsta_1906_0003.txt,txt_rsta
1908,that,4.92,suggested by the fact that the condition,rstb_1908_0003.txt,txt_rstb
1908,that,4.92,(fig. 5). The fact that within certain,rstb_1908_0001.txt,txt_rstb
1908,that,4.92,is a singular fact that the types,rstb_1908_0003.txt,txt_rstb
1908,that,4.92,spite of the fact that the heart,rstb_1908_0001.txt,txt_rstb
1908,that,4.92,the air. The fact that platinum black,rsta_1908_0019.txt,txt_rsta
1908,that,4.92,called to the fact that muscles lying,rstb_1908_0006.txt,txt_rstb
1908,that,4.92,support from the fact that special appendages,rstb_1908_0010.txt,txt_rstb
1908,that,4.92,due to the fact that their deficiencies,rstb_1908_0005.txt,txt_rstb
1908,that,4.92,view of the fact that this statement,rstb_1908_0005.txt,txt_rstb
1908,that,4.92,doubt about the fact that when a,rstb_1908_0006.txt,txt_rstb
1908,matter,6.41,a matter of fact Q cannot be,rsta_1908_0007.txt,txt_rsta
1908,that,4.92,not for the fact that the periosteum,rstb_1908_0006.txt,txt_rstb
1908,that,4.92,also to the fact that the Figs.,rstb_1908_0006.txt,txt_rstb
1908,that,4.92,this is the fact that the embryo,rstb_1908_0003.txt,txt_rstb
1908,that,4.92,"second, to the fact that the dura",rstb_1908_0006.txt,txt_rstb
1908,that,4.92,"adult, and this fact suggests that a",rstb_1908_0007.txt,txt_rstb
1908,that,4.92,"1, D). The fact that the surface",rstb_1908_0008.txt,txt_rstb
1908,that,4.92,calculated from the fact that the intercept,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,founded on the fact that lowering the,rstb_1908_0005.txt,txt_rstb
1908,that,4.92,Nor must the fact be overlooked that,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,importance to the fact that by a,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,"skull, mentions the fact that out of",rstb_1908_0007.txt,txt_rstb
1908,that,4.92,follows from the fact that the line,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,due to the fact that the glabellar,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,due to the fact that the polar,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,illustration of the fact that primitive characters,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,with water. The fact that the water,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,"the walls. The fact that Jamuy’s chains,",rstb_1908_0008.txt,txt_rstb
1908,that,4.92,due to the fact that the water,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,due to the fact that a rapid,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,have elicited the fact that within the,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,due to the fact that attention has,rstb_1908_0007.txt,txt_rstb
1908,that,4.92,reducing sugar. The fact that the sap,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,witness to the fact that it is,rstb_1908_0002.txt,txt_rstb
1908,that,4.92,indicated by the fact that the height,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,unconscious of the fact that a certain,rstb_1908_0002.txt,txt_rstb
1908,that,4.92,simply in the fact that the blocking,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,"living portions, the fact that the leaves",rstb_1908_0008.txt,txt_rstb
1908,that,4.92,in mind the fact that a seedling,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,indicated by the fact that whilst Srmon,rstb_1908_0002.txt,txt_rstb
1908,that,4.92,spite of the fact that the stem,rstb_1908_0008.txt,txt_rstb
1908,that,4.92,between them. The fact that air is,rstb_1908_0008.txt,txt_rstb
